Token,Count,minmax_norm,Index
professor,1,0.0,755
teach,1,0.0,756
lady,1,0.0,757
joe,1,0.0,758
outeducates,1,0.0,759
tragic,1,0.0,760
elsewhere,1,0.0,761
winter,1,0.0,762
transmission,1,0.0,763
resilient,1,0.0,764
career,1,0.0,765
dropped,1,0.0,766
workforce,1,0.0,767
endowment,1,0.0,768
student,1,0.0,769
kamala,1,0.0,770
modern,1,0.0,771
vulnerable,1,0.0,772
hack,1,0.0,773
catastrophic,1,0.0,774
failure,1,0.0,775
likely,1,0.0,776
graduate,1,0.0,777
dynamic,1,0.0,778
pell,1,0.0,779
grant,1,0.0,780
historical,1,0.0,781
tribal,1,0.0,782
institution,1,0.0,783
lifeline,1,0.0,784
preexisting,1,0.0,785
condition,1,0.0,786
